,size,Group,Verse text
Luke 2:36,1,Evangelia,"Byla také Anna prorokyně, dcera Fanuelova z pokolení Asser. Ta se byla zstarala ve dnech mnohých, a živa byla s mužem sedm let od panenství svého."
Luke 11:24,1,Evangelia,"Když nečistý duch vyjde z člověka, prochází místa bez vody a hledá odpočinek; poněvadž ho nenajde, řekne si: »Vrátím se do svého domu, odkud jsem vyšel.«"
Luke 9:4,1,Evangelia,"Do kterého domu vejdete, tam zůstaňte a tamodtud vycházejte. "
Rom 13:12,1,Nový zákon,"Noc pominula, ale den se přiblížil. Odvrzmež tedy skutky temnosti, a oblecme se v odění světla."
Rom 13:13,1,Nový zákon,"jako ve dne počestně choďme: ne v hodování a opilství, ne v smilstvu a nestydatostech, ne ve sváru a závisti, "
Ezek 16:49,1,Starý zákon,"Hle tato byla byla nepravost Sodomy sestry tvé, pejcha, sytost chleba a hojnost, a zahálka její, a dcer jejich: a ruky nuznému a chudému nepodávali."
John 15:4,1,Evangelia,"Zůstaňte ve mně, a já ve vás. Jako ratolest nemůže nésti ovoce sama od sebe, nezůstane-li ve kmeni, tak ani vy, nezůstanete-li ve mně."
John 15:1,1,Evangelia,„Já jsem vinný kmen pravý a Otec můj jest vinař.
Matt 7:6,1,Evangelia,"Nedávejte svatého psům, aniž mecte perel svých před svině, aťby snad nepotlačily jich nohama svýma, a obrátíce se, neroztrhaly vás."
Gen 12:1,1,Starý zákon,"Řekl pak Pán k Abramovi: Vyjdi  z země své, a z příbuzenství svého, i z domu otce svého, a poď do země, kterouž ukáži tobě."
Matt 5:9,1,Evangelia,"Blahoslavení pokojní, neboť oni synové Boží slouti budou."
Jas 1:17,1,Nový zákon,"Všeliké dání výborné, a každý dar dokonalý, z hůry jest; sstupující od Otce světel, u něhož není proměnění, ani (z) proměnění zastínění."
1Cor 13:3,1,Nový zákon,"A kdybych rozdal na pokrmy chudých veškeren statek svůj a vydal své tělo k spálení, lásky však kdybych neměl, nic by mi to neprospělo."
Mark 8:17,1,Evangelia,Poznal to a řekl jim: „Co uvažujete? Že nemáte chleba? Což ještě nechápete a nerozumíte? Máte zatvrzelé srdce. 
Luke 21:29,1,Evangelia,"I pověděl jim podobenství: Patřte na fíkový strom, a na všecka stromoví:"
Luke 22:42,1,Evangelia,"řka: „Otče, chceš-li, odejmi tento kalich ode mne, avšak ne má, nýbrž tvá vůle se staň.“"
Jas 2:20,1,Nový zákon,"Ale chceš-liž věděti, ó člověče marný, že víra bez skutků jest mrtvá?"
John 10:12,1,Evangelia,"Nájemník však, totiž ten, kdo není (pravý) pastýř, jehož nejsou ovce vlastní, vida vlka, an jde, opouští ovce a utíká; a vlk lapá a rozhání ovce."
Esth 8:13,1,Starý zákon,"Tresť listu toho byla: ve všech zemích a národech, kteří vládě krále Asuera byli poddáni, oznámiti, že Židé smějí se připraviti, by pomstili se nad nepřáteli svými."
Matt 5:20,1,Evangelia,"Neboť pravím vám: nebude-li hojnější spravedlnost vaše než zákoníků a fariseů, nevejdete do království nebeského."
Matt 18:3,1,Evangelia,"„Vpravdě pravím vám: „Neobrátíte-li se a nebudete li jako dítky, nevejdete do království nebeského."
Acts 13:9,1,Nový zákon,"Ale Saul - který se jmenoval také Pavel -, naplněn Duchem svatým, se na něj zahleděl"
Rev 21:4,1,Nový zákon,"A setřeť Bůh všelikou slzu s očí jejich, a smrti již více nebude, ani kvílení, ani křiku, ani bolesti nebude více; nebo první věci pominuly."
Matt 7:7,1,Evangelia,"Proste, a bude vám dáno: hledejte, a naleznete: tlucte, a bude vám otevříno."
Ps 78:20,1,Starý zákon,"Aj, udeřilť jest v skálu, a tekly vody, a řeky se rozvodnily. Zdali také bude moci dáti chleba? Zdali nastrojí masa lidu svému?"
Rom 15:4,1,Nový zákon,"Neboť cokoli bylo napsáno, k našemu poučení bylo napsáno, abychom trpělivostí a útěchou Písma měli naději. "
Matt 25:37,1,Evangelia,"Tehdy odpovědí jemu spravedliví, řkouce: Pane, kdy sme tě viděli lačného, a krmili sme tebe? žíznivého, a dali sme tobě píti?"
Rom 15:6,1,Nový zákon,"abyste jednomyslní jedněmi usty ctili Boha, a Otce Pána našeho Ježíše Krista."
Isa 35:4,1,Starý zákon,"Rcete malomyslným: Vzmužte se a nebojte se! Aj, Bůh váš odvetu konat bude, odplatí, Bůh sám přijde a spasí vás."
Matt 11:5,1,Evangelia,"slepí vidí, kulhaví chodí, malomocní se očišťují, hluší slyší, mrtví vstávají z mrtvých, chudým se zvěstuje evangelium,"
1Cor 1:10,1,Nový zákon,"Zapřísahám vás, bratři, skrze jméno Pána našeho Ježíše Krista, abyste všichni mluvili jednomyslně, a aby nebylo mezi vámi roztržek, nýbrž abyste byli dokonalí v jednostejném smýšlení a v jednostejném mínění."
Col 3:1,1,Nový zákon,"Jestliže tedy jste povstali s Kristem, hledejte těch věcí, které jsou svrchu, kde jest Kristus, sedě na pravici Boží;"
Jas 4:6,1,Nový zákon,"Větší však dává milost; proto praví: „Bůh se pyšným protiví, ale pokorným dává milost.“"
Acts 2:3,1,Nový zákon,"i ukázaly se jim jazyky jako ohnivé rozdělujíce se tak, že posadil se na každém (jeden),"
Acts 7:56,1,Nový zákon,"I řekl: Aj, vidím, nebesa otevřená a Syna člověka stojícího na pravici Boží."
Rom 8:38,1,Nový zákon,"Neboť jsem přesvědčen, že ani smrt ani život, ani andělé ani knížata ani mocnosti, ani věci přítomné ani budoucí, ani síla "
John 1:3,1,Evangelia,"Všecko povstalo skrze ně, bez něho nepovstalo nic, co povstalo."
John 1:7,1,Evangelia,"ten přišel na svědectví, aby vydal svědectví o Světle, by všichni uvěřili skrze něho."
Gen 49:10,1,Starý zákon,"Nebude odjata berla od Júdy, a Kníže z beder jeho, dokavádž nepřijde, který má poslán býti, a on bude očekávání národů."
Luke 18:20,1,Evangelia,"Umíš přikázaní: Nezcizoložíš, nezabiješ, nepokradeš, nepromluvíš křivého svědectví, cti otce svého i matku svou."
Luke 9:7,1,Evangelia,"Tetrarcha Heródes uslyšel o všem, co se děje, a nevěděl, co si má mysliti, poněvadž někteří říkali, že Jan byl vzkříšen z mrtvých,"
John 14:2,1,Evangelia,"V domě Otce mého jest příbytků mnoho; kdyby ne, byl bych vám to řekl, neboť jdu, abych vám připravil místo."
Mark 9:2,1,Evangelia,"A po šesti dnech pojal Ježíš Petra a Jakuba a Jana, i uvedl je na horu vysokou soukromí samy, a proměnil se před nimi."
Mic 1:2,1,Starý zákon,"Slyšte, všichni národové, pozor měj země se vším, čeho je plná! A budiž Pán Bůh proti vám žalobcem, Pán ze svého svatého chrámu!"
Matt 11:25,1,Evangelia,"V oné době Ježíš řekl: „Velebím tě, Otče, Pane nebe i země, že jsi skryl tyto věci před moudrými a chytrými a zjevil jsi je nemluvňatům;"
Matt 26:49,1,Evangelia,"A hned přistoupiv k Ježíšovi, řekl: Zdráv buď, Mistře, a políbil jej."
Exod 34:21,1,Starý zákon,"Šest dní budeš pracovati, sedmého (však) dne nebudeš orati ani žíti."
Matt 5:21,1,Evangelia,"Slyšeli jste, že řečeno jest starým, Nezabiješ: pakli by kdo zabil, hoden bude soudu."
Titus 3:5,1,Nový zákon,"(tu) nikoli ze skutků (učiněných) ve spravedlnosti, které bychom byli vykonali my, nýbrž podle svého milosrdenství (Bůh) spasil nás skrze koupel znovuzrození a obnovy Ducha svatého,"
John 4:38,1,Evangelia,"Já jsem vás poslal žnouti, o čem jste nepracovali; jiní pracovali, a vy jste vešli v práce jejich.“"
Matt 20:31,1,Evangelia,"Zástup jim pohrozil, aby umlkli. Oni však ještě víc křičeli: „Pane, smiluj se nad námi, synu Davidův!“"
Acts 3:6,1,Nový zákon,"Petr však řekl: „Stříbra ani zlata nemám; ale co mám, to ti dám; ve jménu Ježíše Krista Nazorejského: choď!“"
Luke 16:2,1,Evangelia,"I povolav ho, řekl jemu: Což to slyším o tobě? Vydej počet z vládařství svého, nebo již nebudeš moci déle vládnouti."
Eccl 1:2,1,Starý zákon,Čirá marnost – pravil Kazatel – čirá marnost! Všecko (jest) marnost!
Deut 5:21,1,Desatero,"Nepožádáš manželky bližního svého, aniž požádáš domu bližního svého, pole jeho, neb služebníka jeho, aneb děvky jeho, vola jeho neb osla jeho, aneb čehokoli z těch věcí, kteréž jsou bližního tvého."
Matt 10:39,1,Evangelia,"Kdo nalézá duši svou, ztratí ji: a kdo ztratí duši svou pro mne, nalezne ji."
Matt 26:52,1,Evangelia,"Tu řekl mu Ježíš: „Vtas svůj meč na jeho místo; neboť všichni, kteří berou meč, od meče zahynou."
Isa 10:1,1,Starý zákon,"Běda těm, kteříž ustanovují práva nepravá, a spisovatelům, kteříž těžkosti spisují,"
John 6:14,1,Evangelia,"Tedy ti lidé uzřevše zázrak, kterýž učinil Ježíš, pravili: „To jest jistě ten prorok, který má přijíti na svět.“"
Gen 1:27,1,Starý zákon,"I stvořil Bůh člověka k obrazu svému: k obrazu Božímu stvořil ho, muže a ženu stvořil je."
Jas 1:12,1,Nový zákon,"Blahoslavený muž, kterýž snáší pokušení: nebo když bude zkušen, vezme korunu života, kterouž zaslíbil Bůh těm, kteříž ho milují."
Judg 21:22,1,Starý zákon,"Až pak přijdou otcové jejich nebo bratři, a počnou na vás žalovati a vésti při, řekneme jim: „Slitujte se nad nimi, neboť neuchvátili jich jako činívají válečníci, vítězové, ale nedali jste, když vás za ně prosili; vy jste se tedy provinili."""
Luke 5:31,1,Evangelia,"I odpověděv Ježíš, řekl jim: Nepotřebujíť zdraví lékaře, ale nemocní."
Matt 7:28,1,Evangelia,"A když Ježíš dokončil řeči tyto, užasli zástupové nad jeho učením,"
1Cor 7:24,1,Nový zákon,"Bratří, každý ať zůstává u Boha v tom stavu, v kterém byl povolán. "
Matt 11:15/Matt 13:9,1,Evangelia,"Kdo má uši k slyšení, slyš."
Rom 12:2,1,Nový zákon,"Nepřizpůsobujte se tomuto světu, ale proměňujte se obnovou své mysli, abyste se přesvědčili, co je vůle Boží, co je dobro, slušnost a dokonalost."
1Cor 8:8,1,Nový zákon,"Pokrm pak nečiní vás vzácných Bohu. Nebo ani, budeme-li jísti, nebudeme míti hojnosti: ani, nebudeme-li jísti, nedostatku míti nebudeme."
Matt 26:34,1,Evangelia,"Řekl mu Ježíš: „Vpravdě pravím tobě: této noci, prve než kohout zazpívá, třikrát mě zapřeš.“"
Ps 102:2,1,Starý zákon,"Hospodine, slyš modlitbu mou, a volání mé přijdiž k tobě."
Acts 1:3,1,Nový zákon,"Kterýmž i zjevoval sebe samého živého po svém umučení ve mnohých jistých důvodích, za čtyřidceti dnů ukazuje se jim, a mluvě o království Božím."
Luke 11:9,1,Evangelia,"I já-ť pravím vám: Proste, a bude-ť vám dáno: hledejte, a naleznete: tlučte, a bude-ť vám otevříno."
Luke 2:7,1,Evangelia,"I porodila syna svého prvorozeného a obvinula jej plénkami a položila ho v jeslích, poněvadž neměli místa v hospodě."
Matt 22:14,1,Evangelia,"neboť mnoho jest povolaných, ale málo vyvolených.‘“"
Isa 7:23,1,Starý zákon,"Bude také v ten čas, že každé místo, na němž jest tisíc kmenů vinných za tisíc stříbrných, trním a hložím poroste."
Matt 27:64,1,Evangelia,"Rozkažiž tedy ostříhati hrobu až do třetího dne, ať by snad učedlníci jeho, přijdouce v noci, neukradli ho, a řekli by lidu: Vstalť jest z mrtvých. I budeť poslední blud horší nežli první."
John 1:11,1,Evangelia,"Do vlastního přišel, a svoji ho nepřijali."
Esth 6:4,1,Starý zákon,"A hned tázal se král: „Kdo je na dvoře?"" – Aman totiž byl vešel na vnitřní dvůr domu královského, chtěje vnuknouti králi, by rozkázal Mardochea pověsiti na šibenici, která, mu byla připravena. – "
Luke 2:1,1,Evangelia,"A stalo se pak v těch dnech, vyšlo vyrčení od Císaře Augusta, aby byl popsán všecken svět."
Luke 12:4,1,Evangelia,"Ale pravím vám, svým přátelům: Nebojte se těch, kteří zabíjejí tělo, a potom nemají více, co by učinili."
John 3:3,1,Evangelia,"Odpověděl Ježíš a řekl jemu: Amen, amen pravím tobě: Nenarodí-li se kdo znovu, nemůž viděti království Božího."
Matt 13:37,1,Evangelia,"Kterýž odpovídaje, řekl jim: Rozsevač dobrého semene, jest Syn člověka:"
Luke 24:7,1,Evangelia,"řekl, že Syn člověka musí býti vydán v ruce hříšných lidí, být ukřižován, a třetího dne vstáti,“"
Rom 1:15,1,Nový zákon,"A tak, pokudž na mně jest, hotov jsem i vám, kteříž v Římě jste, zvěstovati evangelium."
Mark 8:36,1,Evangelia,"Neboť co prospěje člověku, byť celý svět získal, život (věčný) však ztratil?"
Luke 6:25,1,Evangelia,"Běda vám, kteří jste nasyceni, neboť budete lačněti. Běda vám, kteří se smějete nyní, neboť budete kvíliti a plakati."
John 12:35,1,Evangelia,"Ježíš tedy řekl jim: „Ještě krátký čas jest světlo mezi vámi. Choďte, pokud máte světlo, aby vás nezachvátila tma; a kdo chodí ve tmě, neví, kam jde."
Matt 2:20,1,Evangelia,"řka: Vstaň a vezmi dítě i matku jeho, a jdiž do země Izraelské: neboť sou zemřeli ti jenž hledali bezživotí dítěte."
Matt 2:21,1,Evangelia,"Kterýžto vstav, vzal dítě i matku jeho, a přišel do země Izraelské."
Jer 51:39,1,Starý zákon,"V horečce jejich předložím jim nápoje jejich, a opojím je, aby se omámili, a usnuli spánkem věčným, z něhož není probuzení, praví Hospodin."
Jer 51:57,1,Starý zákon,"A opojím činovníky a mudrce jeho, vládce a správce a junáky jeho, usnou spánkem věčným, z něhož není probuzení, dí král, jehož jméno jest „Hospodin zástupů""."
Judg 18:26,1,Starý zákon,"A tak začatou cestou šli. Vida pak Míchas, že by silnější byli nežli on, navrátil se do domu svého."
2Chr 9:1,1,Starý zákon,"Královna pak z Sáby uslyševši pověst o Šalomounovi, přijela do Jeruzaléma, aby zkusila Šalomouna v pohádkách, s vojskem velmi velikým a s velbloudy, na nichž přinesla vonných věcí, a zlata velmi mnoho i kamení drahého. Přišla tedy k Šalomounovi, a mluvila s ním o všecko, což měla v srdci svém."
Deut 33:11,1,Starý zákon,"Žehnej, Hospodine, jejich síle, a díla jejich rukou přijmi. Tepej páteře jejich nepřátel, ať se nezmohou, kdož jich nenávidí!"
1Sam 23:5,1,Starý zákon,"Odešel tedy David a mužstvo jeho do Keily, bojoval"" proti Filišťanům, odehnal jim dobytek, a způsobil jim velikou porážku. Tak vysvobodil David obyvatele Keily."
Lev 19:4,1,Starý zákon,"Neobracejte se k modlám a nedělejte si litých bohů. Já jsem Hospodin, Bůh váš."
Esth 1:10,1,Starý zákon,"Sedmého pak dne, když byl král velmi rozjařen, když po přílišném pití byl rozpálen vínem, rozkázal Maumamovi, Bazatovi, Harbonovi, Baigatovi, Abgatovi, Zetarovi a Charchasovi, sedmi komorníkům, kteří konali službu před ním,"
Gal 5:22,1,Nový zákon,"Ale ovocem Ducha jest láska, radost, pokoj, shovívavost, laskavost, dobrota, věrnost, "
Dan 5:28,1,Starý zákon,"Peres, rozděleno jest království tvé, a dáno jest Médským a Perským."
Ps 3:8,1,Starý zákon,"Povstaniž, Hospodine, zachovej mne, Bože můj, kterýž jsi zbil všech nepřátel mých líce, a zuby bezbožníků zvyrážel."
John 4:39,1,Evangelia,"Z onoho města pak mnoho Samaritánův uvěřilo v něho pro slova ženy, která vydávala svědectví: „Pověděl mi všecko, co jsem činila.“"
1Cor 13:12,1,Nový zákon,"Nyní patříme skrze zrcadlo v záhadě, ale tehdy tváří v tvář; nyní poznávám částečně, ale tehda poznám úplně, jakož i úplně poznán jsem."
1Cor 1:23,1,Nový zákon,"My pak kážeme Krista ukřižovaného, Židům zajisté pohoršení, Národům pak bláznovství,"
Luke 14:10,1,Evangelia,"ale když budeš pozván, jdi, posaď se na posledním místě: aby, když přijde ten kterýž tebe pozval, řekl tobě: Příteli posedni výše. Tehdy budeš míti slávu spolu-stolícími:"
Mark 8:3,1,Evangelia,"a rozpustím-li je lačné do domů jejich, zhynou na cestě: nebo někteří z nich z daleka přišli."
Luke 14:14,1,Evangelia,"A blahoslavený budeš. Neboť nemají, odkud by odplatili tobě, ale budeť odplaceno při vzkříšení spravedlivých."
Matt 26:26,1,Evangelia,"Když pak večeřeli, Ježíš vzal chléb a požehnav rozlámal jej a dav učeníkům svým řekl: „Vezměte a jezte: toto jest tělo mé.“"
2Sam 11:16,1,Starý zákon,"I stalo se, když oblehl Joáb město, že postavil Uriáše proti místu, kdež věděl, že jsou nejsilnější muži."
Heb 4:12,1,Nový zákon,"neboť živé jest slovo Boží a účinné a říznější nad každý meč dvojbřitký; proniká až do rozdělení duše a ducha, kloubův i morku, a rozeznává myšlenky a úmysly srdce."
Rom 8:35,1,Nový zákon,"Kdo nás odloučí od lásky Kristovy? Zarmoucení-li, aneb úzkost, neb protivenství? Zdali hlad, čili nahota? Zdali nebezpečenství, čili meč?"
1John 3:8,1,Nový zákon,"kdo činí hřich, jest z ďábla, neboť ďábel hřeší od počátku. K tomu se ukázal Syn Boží, aby zkazil díla ďáblova."
John 5:29,1,Evangelia,"a půjdou ti, kteří dobře činili, na vzkříšení k životu, ti však, kteří zlé páchali, na vzkříšení k soudu."
Tob 2:13,1,Deuterokanonické knihy,"Nebo poněvadž od dětinství svého vždycky se Boha bál, a přikázaní jeho ostříhal, nezarmoutil se proti Bohu, že rána slepoty přihodila se jemu,"
Matt 9:17,1,Evangelia,"Ani nelijí vína nového do měchů starých, sic měchy se rozpukají, a víno se vyleje a měchy se zničí, ale víno nové lijí do měchů nových a obé bývá zachováno.“"
1Cor 11:24,1,Nový zákon,"a díky čině lámal, a řekl: Vezměte, a jezte: toto jest Tělo mé, kteréž za vás vydáno bude: to čiňte na mou památku."
John 6:70,1,Evangelia,"a my jsme uvěřili a poznali, že ty jsi Kristus, Syn Boží.“"
Matt 7:3,1,Evangelia,Proč pak vidíš třísku v oku bratra svého a trámu ve svém oku nepozoruješ?
Luke 24:19,1,Evangelia,"„Které?“ A oni pravili: „O Ježíši Nazaretském, jenž byl prorokem, mocným v činu i slově před Bohem a přede vším lidem;"
Matt 28:18,1,Evangelia,"A přistoupiv Ježíš, mluvil jim, řka: Dána jest mi všeliká moc na nebi i na zemi."
John 15:15,1,Evangelia,"Již více nenazývám vás služebníky, neboť služebník neví, co činí pán jeho, ale nazval jsem vás přáteli, neboť jsem vám oznámil všecko, co jsem slyšel od Otce svého."
John 6:57,1,Evangelia,"Kdo jí mé tělo a pije mou krev, zůstává ve mně a já v něm."
Mark 10:14,1,Evangelia,"Ale Ježíš vida je, zamrzel se nad tím a řekl jim: „Nechte dítek jíti ke mně a nebraňte jim, heboť takových jest království Boží."
Ps 94:8,1,Starý zákon,"Kéž byste poslechli dnes hlasu jeho: (Bůh ústy, „Nezatvrzujte svých srdcí"
Jas 5:16,1,Nový zákon,"Vyznávejte se tedy jedni druhým z hříchů svých a modlete se za sebe vespolek, abyste byli uzdraveni; mnoho může modlitba spravedlivého usilovná,"
Ps 117:19,1,Starý zákon,"Otevřte mi brány spravedlnosti, bych slavil, vejda do nich, Hospodina!"
Luke 2:12,1,Evangelia,"A toto vám znamení: Naleznete nemluvňátko plenkami obvinuté, a položené v jeslech."
Luke 2:15,1,Evangelia,"I stalo se, jak andělé odešli od nich do nebe, pastýři pravili k sobě vespolek: „Pojďme až do Betlema a vizme tu událost, kterou Pán oznámil nám.“"
Luke 2:16,1,Evangelia,"A přišli chvátajíce: a nalezli Marii a Jozeffa, i nemluvňátko položené v jeslech."
Matt 7:5,1,Evangelia,"Pokrytče, vyvrhni prv břevno z oka svého: a tehdy prohlédneš, abys vyvrhl mrvu z oka bratra svého."
Rom 13:2,1,Nový zákon,"Proto kdo se protiví mocnosti, zřízení Božímu se protiví, ti pak, kteří se protiví, odsouzení sobě zjednají. "
Matt 18:20,1,Evangelia,"Nebo kdežkoli shromáždí se dva neb tři ve jménu mém, tuť jsem já u prostřed nich."
Matt 7:13,1,Evangelia,"Vcházejte těsnou branou; nebo prostranná brána a široká cesta jest, kteráž vede k zahynutí, a mnoho jest těch, kteříž vcházejí skrze ni."
John 7:46,1,Evangelia,"Biřicové odpověděli: „Nikdy žádný člověk nemluvil, jako mluví tento člověk.“"
Job 19:26,1,Starý zákon,"A zase oblečen budu kůží svou, a v těle svém uzřím Boha svého."
Matt 5:39,1,Evangelia,"Ale já vám pravím: Neodpírejte zlému, nýbrž, udeří-li tě kdo na pravou tvář, nastav mu i druhou,"
1Sam 15:2,1,Starý zákon,"Toto praví Hospodin zástupů: „Rozpomněl jsem se na vše, co učinil Amalek Israelovi, kterak mu zastoupil cestu, když vystupoval z Egypta."
Lev 9:5,1,Starý zákon,"Tedy vzali ty věci, kteréž přikázal Mojžíš před stánkem úmluvy, a přistoupivši všecko shromáždění, stáli před Hospodinem."
Matt 22:37,1,Evangelia,"I řekl mu Ježíš: Milovati budeš Pána Boha svého z celého srdce svého, a ze vší duše své, a ze vší mysli své."
John 19:15,1,Evangelia,"Ale oni vzkřikli: „Pryč s nim, pryč s ním, ukřižuj ho!“ Řekl jim Pilát: „Krále vašeho ukřižuji?“ Velekněží odpověděli: „Nemáme krále, leč jen císaře“."
Acts 2:17,1,Nový zákon,"»V posledních dnech, praví Bůh, vyleji část svého Ducha na všechny lidi; prorokovati budou vaši synové a vaše dcery; vaši jinoši budou míti vidění, vaši starci budou sníti sny;"
Matt 15:13,1,Evangelia,"On pak odpověděl: „Všeliké štípení, jehož neštípil Otec můj nebeský, bude z kořene vyvráceno."
Ps 26:11,1,Starý zákon,"Já pak v upřímnosti své chodím, vykupiž mne, a smiluj se nade mnou."
Jas 2:14,1,Nový zákon,"Co prospěje bratří moji, praví-li kdo o sobě že víru má, a nemá-li skutků? Zdaliž bude moci víra spasiti jej?"
Matt 4:10,1,Evangelia,"Tedy řekl mu Ježíš: Odejdiž, satane; neboť psáno jest: Pánu Bohu svému klaněti se budeš, a jemu samému sloužiti budeš."
Rom 7:19,1,Nový zákon,"vždyť nečiním to dobré, které chci, nýbrž konám to zlé, kterého nechci,"
Wis 16:24,1,Deuterokanonické knihy,"Příroda totiž, která tobě, svému tvůrci, slouží, stupňuje síly své, aby trestala nespravedlivce, a (zase) je zeslabuje, aby dobře činila těm, kdož doufají v tebe."
Mark 9:30,1,Evangelia,"Učil pak učeníky své a řekl jim: „Syn člověka bude vydán v ruce lidské, a zabijí ho, a když bude zabit, třetího dne vstane z mrtvých.“"
1Cor 5:7,1,Nový zákon,"Vičisťte starý kvas, abyste byli nové skropení, jakož ste nenakvašeni. Nebo Beránek náš Velikonoční obětován jest Kristus."
Deut 4:19,1,Starý zákon,"abys zdvihna oči k nebi a vida slunce, měsíc a všecky nebeské hvězdy, nedal snad unésti se klamem k jejich bohopoctě a nectil tak věcí, které stvořil Hospodin, Bůh tvůj, k službě všem národům, kteří jsou pod nebem;"
Rom 8:28,1,Nový zákon,"Víme však, že těm, kteří milují Boha, všecky věci napomáhají k dobrému, (jakožto) těm, kteří podle úradku (Božího) jsou povoláni. "
1Cor 13:13,1,Nový zákon,"Nyní pak zůstávají, víra, naděje, láska, tyto tři věci: větší pak z nich jest láska."
Prov 31:10,1,Starý zákon,Ženu statečnou kdo nalezne? Nebo daleko nad perly cena její.
2Cor 6:2,1,Nový zákon,"Neboť praví: V čas příjemný vyslyšel jsem tě, a v den spasení pomohl jsem tobě. Hle nyní jest čas příjemný, hle, nyní jest den spasení."
1Tim 1:1,1,Nový zákon,"Pavel, apoštol Ježíše Krista, podlé zřízení Boha spasitele našeho, a Pána Jezukrista, naděje naší,"
John 21:7,1,Evangelia,"Tu řekl Petrovi ten učeník, kterého miloval Ježíš: „Pán jest to!“ Šimon Petr uslyšev, že to jest Pán, opásal si roucho svrchní, neboť byl nahý, a pustil se do moře."
John 18:9,1,Evangelia,"to aby se naplnilo slovo, jež měl na mysli: »Z těch, které jsi mi dal, jsem neztratil ani jednoho«."
Rom 8:22,1,Nový zákon,"Víme zajisté, že veškeré tvorstvo spolu sténá a trpí bolest až dosavad. "
John 8:5,1,Evangelia,v zákoně pak Mojžíš nám přikázal takové kamenovati.
Mark 10:47,1,Evangelia,"A uslyšev, že to jest Ježíš Nazaretský, počal volati a říkati: „Synu Davidův, Ježíši, smiluj se nade mnou.“"
2Cor 2:6,1,Nový zákon,"Toto pokárání od většiny, kterého se mu dostalo, stačí; "
1Cor 5:8,1,Nový zákon,"Proto slavme hody nikoli s kvasem starým, ani s kvasem špatnosti a nešlechetnosti, nýbrž s přesnicemi upřímnosti a pravdy."
Gen 46:27,1,Starý zákon,"Synové Josefovi, kteří se mu narodili v Egypte, byly dvě duše. Všech duší domu Jakobova, které přišly do Egypta, bylo sedmdesát."
Matt 19:21,1,Evangelia,"Řekl mu Ježíš: „Chceš-li dokonalý býti, jdi, prodej co máš a dej chudým, a budeš míti poklad v nebi; a pojď a následuj mne.“"
Matt 19:22,1,Evangelia,"Uslyšev mládenec slova ta, odešel smuten, neboť měl mnoho statků."
Luke 19:40,1,Evangelia,"Ale on řekl jim: „Pravím vám: Budou-li tito mlčeti, kamení bude volati.“"
Luke 1:37,1,Evangelia,Bohu není nic nemožného.“ 
Matt 7:12,1,Evangelia,"Všecko tedy, cokoli chcete, aby vám lidé činili, i vy čiňte jim. To-ť zajisté jest Zákon i Proroci."
2Thess 3:10,1,Nový zákon,"Vždyť i když jsme byli u vás, přikazovali jsme vám toto: Nechce-li kdo pracovati, ať nejí."
Rev 21:3,1,Nový zákon,"I slyšel sem hlas veliký z trůnu, řkoucí: Hle stánek Boží s lidmi, a přebývati bude s nimi. A oni lid jeho budou: a on Bůh s nimi bude jejich Bůh:"
1Kgs 8:29,1,Starý zákon,"Oči tvé buďtež otevřeny na dům tento v noci i ve dne, na dům, o kterém jsi řekl: „Bude jméno mé tu"", bys vyslyšel modlitbu, kterou modlí se k tobě služebník tvůj na místě tomto,"
Luke 8:12,1,Evangelia,"A kteříž podlé cesty, jsou ti, kteříž slyší; a potom přichází ďábel, a vynímá slovo z srdce jejich, aby věříce, spaseni nebyli."
Acts 8:17,1,Nový zákon,"Tehdy vzkládali na ně ruce, a oni přijali Ducha svatého."
John 11:26,1,Evangelia,"a každý, kdo je živ a věří ve mne, i kdyby zemřel, bude živ; a každý, kdo je živ a věří ve mne, nezemře na věky. Věříš tomu?“"
Deut 18:15,1,Starý zákon,"Proroka z prostředku tvého, z bratří tvých, jako já jsem, vzbudí tobě Hospodin Bůh tvůj; jeho poslouchati budete,"
Gal 5:21,1,Nový zákon,"závisti, opilství, nestřídmost a podobné; a to vám předpovídám, jak jsem vám již i předpověděl: lidé, kteří takové věci činí, nebudou mít údělu v království Božím. "
Gen 3:16,1,Starý zákon,"Ženě také řekl: Rozmnožím bídy tvé, a počínání tvá: v bolesti roditi budeš syny, a pod mocí muže budeš, a on panovati bude nad tebou."
Luke 2:35,1,Evangelia,"tvou vlastní duší pronikne meč -, aby bylo zjeveno smýšlení mnohých srdcí.“"
John 14:1,1,Evangelia,"„Nermutiž se srdce vaše. Věříte v Boha, i ve mne věřte."
Luke 6:36,1,Evangelia,"Protož buďte milosrdní, jako i Otec váš milosrdný jest."
1Pet 3:9,1,Nový zákon,"neodplacujíce zlého za zlé, ani zlořečenství za zlořečenství, ale naproti dobrořečíce: nebo k tomu povoláni ste, abyste požehnáním dědičně vládli."
Ps 67:2,1,Starý zákon,"Bože, smiluj se nad námi, a požehnej nám, zasvěť oblíčej svůj nad námi, Sélah,"
Ezek 34:10,1,Starý zákon,"Takto praví Panovník Hospodin: Aj, já jsem proti pastýřům těm, a budu vyhledávati stáda mého z ruky jejich, a zastavím jim pasení stáda, aby nepásli více ti pastýři samých sebe. Vytrhnu zajisté ovce své z úst jejich, aby jim nebyly za pokrm."
